user_id,navigation_nps,started_survey,edited_survey,published_nps
2066,2022-12-14 20:00:33.249,,,
2067,2022-12-13 19:34:47.702,,,
2068,2022-03-01 18:47:23.228,,,
2069,2022-04-21 18:19:06.282,,,
2070,2022-12-14 15:41:34.065,,,
2071,2022-06-02 16:46:57.901,,2022-06-02 20:10:30.223,
2072,2022-05-19 19:05:25.338,,,
2073,2022-05-19 17:57:17.146,,2022-05-19 17:57:37.996,
2074,2022-02-01 04:46:54.973,,2022-03-21 23:30:27.817,
2075,2022-12-14 20:52:13.242,,,
2076,2022-02-14 12:43:11.878,,,
2077,2022-01-24 10:30:57.212,,,
2078,2022-12-15 04:51:16.351,,,
2079,2022-05-05 18:14:00.351,,,
2080,2022-03-17 21:43:59.751,,,
2081,2022-02-15 21:30:17.992,2022-02-15 21:30:21.743,2022-02-15 21:30:21.773,
2082,2022-12-12 17:10:04.681,,2022-12-13 16:13:03.748,
2083,2022-03-30 11:27:47.137,,,
2084,2022-05-27 20:25:02.978,,2022-08-15 03:44:28.996,
2085,2022-04-08 14:29:09.303,,,
2086,2022-01-11 10:28:11.337,,,
2087,2022-04-12 16:29:01.036,,2022-09-12 21:55:22.805,
2088,2022-01-18 07:44:34.837,,,
2089,2022-03-11 18:44:11.882,,2022-03-11 18:44:52.169,2022-03-18 14:06:44.734
2090,2022-01-20 22:02:39.273,,,
2091,2022-04-06 13:37:34.831,,,
2092,2022-04-28 11:47:22.217,,,
2093,2022-12-16 04:48:38.757,,,
2094,2022-05-04 15:20:06.468,,,
2095,2022-02-24 23:01:32.595,,,
2096,2022-01-07 21:46:20.550,,,
2097,2022-01-03 09:12:50.681,,,
2098,2022-12-20 15:47:17.526,,,
2099,2022-03-18 01:31:32.264,2022-04-08 13:26:50.924,2022-04-08 13:26:50.941,
2100,2022-02-04 05:50:05.157,,2022-02-09 14:05:15.950,2022-02-09 14:05:50.641
2101,2022-03-12 17:15:05.835,,,
2102,2022-01-28 20:39:15.387,,2022-01-28 20:39:21.524,
2103,2022-01-28 16:43:05.804,,,
2104,2022-12-20 23:04:43.940,,,
2105,2022-05-04 18:07:29.872,,,
2106,2022-02-03 19:17:06.313,,,
2107,2022-12-09 16:25:13.307,,2022-12-13 01:25:05.255,
2108,2022-05-02 21:50:12.733,,,
2109,2022-12-19 21:49:54.716,,,
2110,2022-03-08 05:35:15.510,,,
2111,2022-05-05 16:37:14.445,,,
2112,2022-12-14 14:08:42.219,,,
2113,2022-01-26 17:32:09.794,,,
2114,2022-01-03 11:51:33.081,,,
2115,2022-03-03 20:48:30.502,,2022-12-05 16:29:09.054,
2116,2022-05-31 17:22:26.334,,,
2117,2022-02-16 13:22:56.461,,,
2118,2022-05-19 21:59:06.680,,,
2119,2022-01-02 09:40:32.207,,,
2120,2022-12-12 17:26:28.114,,,
2121,2022-12-12 09:31:01.221,,,
2122,2022-04-20 21:49:42.038,,,
2123,2022-04-26 09:52:10.926,,,
2124,2022-01-17 15:38:47.729,,2022-01-17 15:38:50.391,
2125,2022-04-06 09:54:07.654,,,
2126,2022-04-01 13:49:24.408,,,
2127,2022-02-01 00:17:20.321,,2022-05-05 21:11:19.466,
2128,2022-01-17 12:10:36.956,,,
2129,2022-03-08 16:34:23.333,,,
2130,2022-02-16 10:38:19.757,,2022-02-18 12:21:01.064,
2131,2022-02-09 16:37:42.292,,,
2132,2022-01-04 19:51:07.808,2022-07-14 14:55:39.403,2022-07-14 14:55:39.471,
2133,2022-03-07 19:38:47.373,,2022-03-21 18:26:27.171,
2134,2022-04-20 09:37:39.652,,,
2135,2022-02-11 13:46:55.476,,,
2136,2022-03-16 20:45:55.117,,2022-05-26 21:43:03.243,
2137,2022-04-11 22:16:31.899,,,
2138,2022-05-03 09:35:15.805,2022-05-03 09:35:18.808,2022-05-03 09:35:18.813,
2139,2022-12-12 15:22:49.930,,2022-12-12 18:13:02.550,
2140,2022-05-19 13:08:19.725,,,
2141,2022-05-18 15:43:40.198,,,
2142,2022-01-19 14:25:46.931,,2022-01-19 14:26:00.728,
2143,2022-05-09 09:59:17.786,,,
2144,2022-02-13 23:41:27.920,,,
2145,2022-01-07 07:26:15.018,,2022-01-07 07:26:44.920,
2146,2022-05-12 02:22:07.797,,,
2147,2022-03-18 16:52:41.086,,2022-05-11 14:17:35.170,
2148,2022-02-07 22:58:45.342,,,
2149,2022-05-11 10:19:19.943,,,
2150,2022-05-17 09:10:50.897,,2022-05-17 09:11:11.243,
2151,2022-02-28 07:47:34.721,,,
2152,2022-01-17 15:11:57.414,,,
2153,2022-02-14 15:38:13.490,,2022-02-14 15:38:27.200,
2154,2022-01-27 21:38:15.536,,,
2155,2022-05-13 06:54:12.485,,,
2156,2022-02-11 15:14:17.392,,,
2157,2022-02-01 02:09:49.520,,2022-05-12 14:13:16.391,
2158,2022-03-11 03:20:29.924,,,
2159,2022-03-08 00:10:25.825,,,
2160,2022-03-02 14:19:10.739,,,
2161,2022-03-29 18:44:02.682,,,
2162,2022-04-29 10:02:15.656,,,
2163,2022-03-18 14:01:51.725,,,
2164,2022-03-10 08:33:57.391,,2022-03-10 09:35:59.771,
2165,2022-03-31 07:52:07.643,,2022-03-31 07:52:12.694,
2166,2022-12-15 14:09:52.998,,,
2167,2022-12-09 20:19:41.305,,,
2168,2022-12-12 23:58:53.922,,,
2169,2022-05-09 16:33:24.649,,,
2170,2022-01-04 14:48:37.314,2022-03-14 08:55:36.676,2022-03-14 08:55:36.842,
2171,2022-12-15 21:11:50.059,,,
2172,2022-12-15 10:39:27.505,,,
2173,2022-12-12 18:20:17.334,,,
2174,2022-04-01 23:03:35.015,,,
2175,2022-12-14 18:25:32.522,,,
2176,2022-04-26 12:54:04.532,,2022-11-17 21:40:59.932,
2177,2022-03-21 21:06:38.146,,,
2178,2022-05-31 09:13:35.816,,,
2179,2022-03-24 09:08:23.670,,,
2180,2022-04-12 10:14:32.152,,,
2181,2022-06-01 13:45:08.504,,,
2182,2022-02-03 04:59:46.928,2022-02-03 04:59:49.981,2022-02-03 04:59:49.997,
2183,2022-12-12 07:18:57.523,,,
2184,2022-01-04 15:41:12.612,,2022-06-27 15:00:33.941,
2185,2022-12-13 16:44:57.089,,,
2186,2022-12-20 18:11:46.516,,,
2187,2022-01-03 19:06:18.738,,,
2188,2022-01-12 13:20:54.880,,2022-12-14 15:52:55.448,
2189,2022-12-12 08:43:20.642,,,
2190,2022-02-02 22:00:18.629,,,
2191,2022-04-20 19:17:32.046,,,
2192,2022-01-20 18:02:39.553,,2022-03-29 17:19:38.885,
2193,2022-05-04 13:40:29.615,,,
2194,2022-01-21 01:29:13.078,,,
2195,2022-01-27 19:30:15.999,,,
2196,2022-01-05 06:09:47.836,,2022-01-05 06:10:27.314,
2197,2022-01-09 19:59:14.961,,,
2198,2022-03-26 19:04:21.497,,,
2199,2022-01-19 16:18:52.028,,,
2200,2022-02-07 18:38:07.448,,,
2201,2022-04-04 11:24:30.963,,2022-10-13 12:20:43.341,
2202,2022-04-18 15:09:29.746,,,
2203,2022-01-14 15:57:50.872,,,
2204,2022-01-21 15:44:41.136,,2022-02-08 15:13:28.789,2022-02-08 18:04:23.883
2205,2022-01-13 13:18:03.740,,2022-06-07 06:17:09.841,
2206,2022-02-03 11:50:43.371,,,
2207,2022-02-15 04:36:51.658,,,
2208,2022-01-21 15:02:04.507,,2022-06-21 09:21:04.898,
2209,2022-06-02 12:27:24.973,,,
2210,2022-03-11 11:03:37.381,,,
2211,2022-01-12 07:55:50.280,,2022-01-12 07:57:54.790,
2212,2022-02-16 03:22:37.656,,,
2213,2022-02-16 23:33:02.878,,,
2214,2022-05-17 20:23:20.624,2022-05-17 20:23:49.774,2022-05-17 20:23:49.774,
2215,2022-03-07 06:40:26.770,,2022-03-08 22:53:51.869,
2216,2022-12-12 17:26:19.103,,,
2217,2022-01-18 18:59:31.133,,,
2218,2022-12-19 14:00:17.490,,,
2219,2022-03-02 15:41:53.504,,,
2220,2022-04-07 09:14:11.946,,2022-07-21 07:42:38.195,
2221,2022-01-27 04:59:47.452,,2022-01-28 19:55:55.833,
2222,2022-12-10 12:41:53.779,,,
2223,2022-04-25 18:44:56.861,,2022-05-23 18:09:24.172,
2224,2022-02-07 13:35:11.973,,,
2225,2022-02-22 10:20:20.651,,,
2226,2022-03-18 15:05:48.659,,2022-04-19 08:55:59.741,
2227,2022-03-31 17:20:35.973,,2022-03-31 19:16:18.548,
2228,2022-02-01 16:16:31.553,,,
2229,2022-03-09 19:21:21.243,,,
2230,2022-03-29 09:26:57.186,,,
2231,2022-01-19 16:05:59.975,,,
2232,2022-04-28 15:23:12.154,,,
2233,2022-12-16 18:30:14.369,2022-12-16 18:30:16.341,2022-12-16 18:30:16.359,
2234,2022-02-24 19:58:49.384,,,
2235,2022-12-13 20:38:08.092,,,
2236,2022-05-05 08:22:05.330,,,
2237,2022-12-10 21:53:08.123,,,
2238,2022-01-17 19:41:55.028,,2022-01-31 20:17:33.356,
2239,2022-05-03 13:56:45.153,,,
2240,2022-04-04 19:23:29.145,,2022-04-04 19:25:52.708,
2241,2022-12-20 16:31:56.760,,,
2242,2022-01-05 21:31:20.995,,,
2243,2022-12-21 12:21:58.171,,,
2244,2022-12-12 15:23:02.383,,,
2245,2022-05-02 16:48:36.063,,,
2246,2022-04-05 18:35:14.894,,,
2247,2022-05-10 01:47:22.757,,,
2248,2022-12-19 17:16:24.471,,,
2249,2022-12-12 15:07:13.504,,,
2250,2022-01-05 10:03:27.012,,2022-02-25 07:58:14.845,
2251,2022-02-24 09:45:41.490,,,
2252,2022-01-31 22:48:55.150,,,
2253,2022-03-11 10:28:56.543,,,
2254,2022-03-17 17:03:42.798,,,
2255,2022-01-24 17:05:35.500,,2022-01-24 17:06:14.159,
2256,2022-05-30 04:33:48.351,,,
2257,2022-12-19 16:15:34.850,,,
2258,2022-02-07 13:34:54.284,,,
2259,2022-02-03 09:56:37.548,,,
2260,2022-12-12 16:10:11.974,,,
2261,2022-01-05 21:06:39.431,,2022-01-05 23:33:10.032,
2262,2022-01-10 19:47:47.848,,,
2263,2022-01-19 23:13:26.499,2022-07-18 20:00:32.449,2022-07-18 20:00:32.487,
2264,2022-01-14 19:16:30.912,,,
2265,2022-05-31 20:13:57.503,,,
2266,2022-05-23 18:31:56.785,,,
2267,2022-04-13 08:07:51.493,,2022-10-28 10:06:30.612,
2268,2022-01-06 19:24:38.293,,2022-03-03 17:41:32.193,
2269,2022-03-29 05:47:00.477,,,
2270,2022-02-07 19:33:39.619,,,
2271,2022-01-10 11:15:36.309,,2022-01-10 11:15:41.701,2022-01-10 14:50:42.546
2272,2022-01-07 15:02:07.358,,2022-01-07 15:02:11.416,
2273,2022-04-08 14:14:58.583,,,
2274,2022-04-15 14:51:13.649,,2022-10-13 17:24:38.543,
2275,2022-04-01 18:34:09.134,,,
2276,2022-05-03 18:34:57.244,,2022-07-13 23:08:54.697,
2277,2022-04-05 16:48:36.043,2022-04-05 16:48:38.420,2022-04-05 16:48:38.425,2022-04-05 16:49:13.607
2278,2022-01-06 21:41:01.256,,,
2279,2022-01-06 20:29:49.753,,,
2280,2022-12-19 09:29:41.692,,,
2281,2022-12-13 06:57:12.009,,2022-12-13 06:57:21.802,
2282,2022-03-11 21:33:39.845,,,
2283,2022-12-15 15:27:56.223,,,
2284,2022-12-09 21:42:43.790,,,
2285,2022-05-24 19:24:53.851,,,
2286,2022-12-12 16:54:40.672,,,
2287,2022-05-05 12:50:27.177,,2022-06-23 15:13:54.818,
2288,2022-12-15 15:19:56.712,,,
2289,2022-05-20 18:12:46.645,,2022-08-25 19:11:39.446,
2290,2022-05-02 13:24:46.148,,2022-07-05 14:48:21.663,
2291,2022-02-03 17:37:15.146,,2022-02-03 17:37:27.052,
2292,2022-01-19 21:36:32.531,,,
2293,2022-12-21 16:05:42.048,,,
2294,2022-02-09 06:11:37.866,,2022-02-09 06:13:02.536,
2295,2022-02-11 23:45:11.760,2022-02-11 23:45:12.993,2022-02-11 23:45:13.014,
2296,2022-03-07 18:06:59.900,,,
2297,2022-01-27 20:36:53.468,,,
2298,2022-05-23 17:33:31.663,,2022-07-26 13:53:32.313,
2299,2022-04-25 11:33:55.956,,,
2300,2022-01-05 10:21:21.222,,,
2301,2022-03-15 08:00:56.683,,,
2302,2022-03-16 14:40:23.190,,,
2303,2022-02-17 17:02:04.869,,2022-02-17 17:02:18.000,
2304,2022-01-23 22:07:56.674,,2022-01-24 04:23:27.224,
2305,2022-04-26 21:35:03.458,2022-04-27 15:51:37.866,2022-04-27 15:51:37.872,
2306,2022-04-15 18:45:18.751,,,
2307,2022-03-11 05:34:22.355,,2022-03-11 05:34:31.279,
2308,2022-05-25 18:09:17.981,,2022-05-25 18:09:24.022,
2309,2022-05-22 23:18:49.701,,,
2310,2022-04-07 09:14:15.079,,,
2311,2022-12-13 21:47:13.275,,,
2312,2022-01-14 12:04:24.873,,,
2313,2022-01-31 13:21:04.462,,,
2314,2022-04-19 12:25:02.074,,,
2315,2022-02-25 23:39:51.911,,,
2316,2022-04-28 22:29:48.040,,,
2317,2022-01-03 15:39:01.338,,2022-02-16 10:52:08.561,
2318,2022-12-15 14:17:54.457,,,
2319,2022-03-15 03:41:17.025,,,
2320,2022-05-04 21:16:29.193,,,
2321,2022-03-07 17:14:47.540,,,
2322,2022-05-04 16:05:48.219,,2022-05-04 16:05:57.936,
2323,2022-01-20 17:01:27.042,,,
2324,2022-12-12 02:44:58.860,,2022-12-12 02:45:01.937,2022-12-13 02:37:22.960
2325,2022-04-21 14:17:06.280,2022-04-21 14:17:08.237,2022-04-21 14:17:08.237,
2326,2022-01-14 10:05:58.779,,2022-01-14 10:06:05.409,
2327,2022-05-27 17:45:04.571,,,
2328,2022-01-17 16:43:52.790,,,
2329,2022-04-12 23:03:19.675,,2022-04-19 01:53:39.474,
2330,2022-03-31 14:13:24.782,,2022-07-14 18:27:41.855,
2331,2022-05-16 10:07:18.502,,,
2332,2022-12-19 00:10:34.369,,,
2333,2022-01-31 17:56:01.919,,,
2334,2022-01-12 05:27:39.876,,,
2335,2022-01-19 20:19:54.066,,,
2336,2022-03-03 06:48:37.539,,,
2337,2022-05-23 15:36:41.048,,2022-09-16 11:55:45.203,
2338,2022-02-06 08:10:27.993,,,
2339,2022-03-11 14:42:17.821,,2022-03-11 14:43:05.957,
2340,2022-02-01 16:51:19.088,,,
2341,2022-01-14 08:47:34.863,,2022-01-14 08:51:02.791,
2342,2022-05-05 10:10:17.745,,2022-07-28 10:06:00.786,
2343,2022-01-13 21:28:40.657,,2022-03-18 23:22:43.092,
2344,2022-01-04 13:47:21.499,,,
2345,2022-02-16 07:58:17.466,,2022-04-27 14:44:55.349,
2346,2022-02-25 19:54:23.863,2022-03-03 21:34:23.072,2022-03-03 21:34:23.072,
2347,2022-02-02 04:12:20.218,,2022-09-05 14:08:03.534,
2348,2022-05-08 13:08:10.844,2022-05-08 13:08:13.597,2022-05-08 13:08:13.609,
2349,2022-04-05 09:06:49.136,,,
2350,2022-04-06 14:55:48.205,,,
2351,2022-04-01 13:43:01.072,,,
2352,2022-12-21 17:55:44.558,,,
2353,2022-05-10 14:46:28.257,,,
2354,2022-01-04 16:17:10.577,,2022-01-04 16:17:50.062,
2355,2022-12-20 02:46:04.547,,2022-12-20 03:39:31.125,
2356,2022-01-19 15:17:28.652,,,
2357,2022-01-12 17:29:36.240,,2022-01-12 17:29:38.420,2022-01-12 17:32:10.598
2358,2022-01-21 07:56:46.806,,2022-03-22 10:47:56.405,
2359,2022-02-24 13:31:34.542,,2022-07-06 15:18:00.366,
2360,2022-01-24 13:29:37.071,,2022-02-03 08:33:18.940,2022-02-16 07:42:16.634
2361,2022-05-19 01:09:48.723,,,
2362,2022-04-12 09:41:40.278,2022-04-12 09:41:45.096,2022-04-12 09:41:45.249,
2363,2022-02-07 20:52:23.351,,,
2364,2022-01-10 08:28:09.940,,2022-04-19 16:03:03.301,
2365,2022-03-18 17:44:02.070,,2022-03-18 17:44:07.920,
2366,2022-02-12 00:47:59.423,,2022-02-22 23:46:25.876,
2367,2022-01-28 13:56:06.932,,,
2368,2022-02-01 15:10:10.093,,,
2369,2022-05-27 17:44:07.108,,,
2370,2022-04-26 21:42:57.183,,2022-05-19 19:44:57.610,
2371,2022-02-01 09:03:20.779,,2022-02-23 10:18:21.954,
2372,2022-04-06 20:20:53.977,,,
2373,2022-04-29 14:03:30.220,,,
2374,2022-01-11 18:17:19.140,,2022-01-26 19:09:51.589,
2375,2022-01-26 14:14:51.802,,,
2376,2022-01-07 18:19:51.697,,2022-01-20 18:41:21.797,
2377,2022-02-24 16:01:52.289,,,
2378,2022-03-30 22:00:42.637,2022-03-31 16:12:25.412,2022-03-31 16:12:25.418,
2379,2022-05-17 07:18:47.038,2022-05-18 12:38:15.688,2022-05-18 12:38:15.694,2022-05-18 12:39:46.377
2380,2022-04-22 21:44:50.118,,,
2381,2022-05-11 22:47:57.635,,2022-05-24 02:27:15.087,
2382,2022-12-13 19:21:59.589,,,
2383,2022-02-28 07:39:48.905,,,
2384,2022-04-06 08:00:05.549,,2022-04-06 08:00:23.897,
2385,2022-05-31 14:45:07.675,2022-09-14 18:22:16.358,2022-09-14 18:22:16.394,
2386,2022-03-08 08:31:00.439,,,
2387,2022-03-29 21:15:56.114,2022-03-29 21:16:05.404,2022-03-29 21:16:05.449,
2388,2022-05-31 14:02:32.911,,,
2389,2022-04-12 20:14:47.913,,,
2390,2022-01-27 11:39:39.915,,2022-10-04 07:50:44.504,
2391,2022-02-17 20:20:46.838,,2022-04-19 18:05:45.990,
2392,2022-02-16 15:41:29.297,,,
2393,2022-01-12 21:36:15.156,,,
2394,2022-04-06 09:26:35.099,,,
2395,2022-01-31 14:10:37.213,,,
2396,2022-03-11 09:29:13.630,,,
2397,2022-05-26 19:20:57.310,,,
2398,2022-01-10 21:28:36.008,,,
2399,2022-12-15 15:46:13.420,,,
2400,2022-03-07 09:37:02.918,,,
2401,2022-04-25 08:48:47.353,,,
2402,2022-04-25 19:47:47.719,,,
2403,2022-02-01 11:48:20.942,,2022-02-01 11:51:05.865,
2404,2022-02-01 06:35:46.129,,2022-07-11 10:28:59.122,
2405,2022-01-18 18:38:45.685,,2022-01-21 16:41:38.076,
2406,2022-01-07 08:14:47.341,,,
2407,2022-04-06 10:30:34.858,,,
2408,2022-05-10 00:33:54.269,,,
2409,2022-01-06 20:50:54.546,,,
2410,2022-04-01 16:40:14.292,,,
2411,2022-05-16 12:20:05.183,,2022-05-16 12:20:11.910,
2412,2022-02-07 21:09:34.726,,,
2413,2022-04-05 22:15:00.700,,2022-04-25 11:54:42.813,2022-04-26 07:41:40.320
2414,2022-03-23 13:41:09.997,,,
2415,2022-03-17 09:16:14.073,,,
2416,2022-04-27 23:56:43.109,,2022-07-06 13:49:28.596,
2417,2022-05-06 15:39:54.679,,,
2418,2022-01-24 13:50:14.406,,,
2419,2022-04-19 17:13:09.964,,,
2420,2022-02-03 21:07:46.732,,,
2421,2022-04-21 14:48:11.316,,2022-05-11 21:20:00.942,2022-05-25 14:37:05.316
2422,2022-04-27 13:45:05.636,,,
2423,2022-01-20 23:36:55.675,,2022-02-01 03:43:14.037,
2424,2022-03-01 22:12:54.959,,2022-07-20 18:37:15.767,
2425,2022-01-05 05:06:07.775,,2022-01-31 15:11:01.988,
2426,2022-01-19 15:05:56.467,,,
2427,2022-02-25 05:52:55.426,,2022-11-10 23:54:39.432,
2428,2022-02-04 19:03:07.350,,,
2429,2022-05-16 16:37:20.542,,,
2430,2022-01-07 22:21:16.209,,,
2431,2022-05-18 07:12:39.047,,,
2432,2022-01-17 11:06:05.679,2022-01-17 11:06:12.085,2022-01-17 11:06:12.189,
2433,2022-02-02 12:24:14.212,,,
2434,2022-05-20 00:20:43.742,,2022-05-20 01:15:16.378,
2435,2022-01-05 18:40:33.755,,2022-04-19 21:29:33.017,
2436,2022-03-10 21:21:57.051,,,
2437,2022-01-06 19:01:11.471,,,
2438,2022-02-25 01:11:03.715,,,
2439,2022-01-19 13:43:10.939,,,
2440,2022-03-09 13:14:00.619,,2022-03-15 14:40:43.924,
2441,2022-02-20 22:29:05.352,,2022-05-27 05:55:02.692,
2442,2022-04-23 14:58:40.430,,,
2443,2022-02-14 11:57:48.851,,,
2444,2022-12-14 12:51:56.656,,,
2445,2022-01-11 09:38:14.738,2022-01-11 09:38:18.493,2022-01-11 09:38:18.539,
2446,2022-01-02 16:23:53.682,,2022-01-02 16:24:02.923,
2447,2022-02-09 19:55:26.055,,,
2448,2022-12-16 16:14:10.286,,,
2449,2022-12-14 09:37:22.400,,,
2450,2022-02-21 17:21:47.678,,,
2451,2022-02-02 15:48:28.039,,,
2452,2022-02-16 18:01:36.835,,,
2453,2022-01-27 17:21:41.435,,,
2454,2022-03-29 09:05:53.664,,,
2455,2022-05-02 20:22:20.395,,,
2456,2022-01-11 15:32:26.968,,,
2457,2022-02-16 23:40:21.828,,,
2458,2022-01-12 01:18:05.963,,2022-05-12 02:26:23.770,
2459,2022-03-28 18:29:05.871,,2022-10-05 20:17:50.212,
2460,2022-04-18 16:31:28.841,,2022-04-18 16:39:30.895,
2461,2022-01-11 11:00:10.271,,,
2462,2022-02-23 14:02:43.486,,,
2463,2022-04-14 08:19:45.782,,,
2464,2022-01-18 00:28:29.616,,2022-01-18 00:35:38.137,2022-01-21 02:08:47.565
2465,2022-06-02 08:26:19.105,,,
2466,2022-03-21 13:09:09.783,,2022-03-28 23:52:48.660,
2467,2022-02-09 20:13:51.289,,2022-02-09 20:13:54.836,
2468,2022-03-11 20:08:49.126,,2022-03-11 21:39:57.735,
2469,2022-01-28 10:22:32.439,,,
2470,2022-04-14 18:42:56.496,,,
2471,2022-02-08 01:14:04.504,,,
2472,2022-03-25 23:09:26.396,,,
2473,2022-02-14 14:38:40.611,,,
2474,2022-01-25 13:32:29.618,,,
2475,2022-01-19 21:18:26.260,,2022-02-09 23:54:25.940,
2476,2022-04-20 22:37:03.080,,2022-11-09 04:33:04.229,
2477,2022-12-12 09:49:42.948,,,
2478,2022-02-16 08:32:38.305,2022-02-16 08:32:42.208,2022-02-16 08:32:42.222,
2479,2022-12-19 23:18:03.024,,,
2480,2022-01-04 15:28:50.355,,,
2481,2022-02-09 19:57:23.891,,,
2482,2022-01-13 19:29:47.071,,2022-01-13 19:30:18.874,
2483,2022-12-12 09:45:56.766,,,
2484,2022-03-22 08:42:14.053,,,
2485,2022-02-25 22:22:39.040,,,
2486,2022-02-14 10:58:24.392,,2022-02-14 11:21:14.918,
2487,2022-04-08 09:24:05.742,,,
2488,2022-03-22 06:25:12.027,,,
2489,2022-01-06 06:10:51.032,,2022-01-27 05:12:24.512,2022-05-04 04:51:57.592
2490,2022-05-18 18:04:06.678,,2022-05-18 18:17:19.502,
2491,2022-01-05 09:46:13.025,,2022-04-12 08:33:09.651,
2492,2022-03-04 17:35:21.919,,,
2493,2022-02-24 20:38:04.424,,2022-02-25 22:29:39.966,
2494,2022-12-14 10:45:40.456,,,
2495,2022-02-09 12:11:37.220,,,
2496,2022-02-24 09:41:34.880,,,
2497,2022-03-04 14:07:03.799,,,
2498,2022-12-12 16:54:12.909,,,
2499,2022-04-20 11:03:59.203,2022-04-28 13:39:40.833,2022-04-28 13:39:40.833,
2500,2022-01-03 22:28:40.117,,,
2501,2022-01-24 10:58:45.670,,,
2502,2022-05-04 22:25:19.260,,,
2503,2022-05-02 07:53:21.588,,,
2504,2022-02-08 10:10:23.606,,2022-05-05 12:07:48.114,
2505,2022-03-24 10:54:58.116,,,
2506,2022-04-14 18:05:27.644,,,
2507,2022-01-17 16:11:13.436,2022-01-27 09:41:08.945,2022-01-27 09:41:09.049,
2508,2022-01-24 15:01:33.522,,2022-04-04 14:59:07.128,
2509,2022-03-21 20:28:19.495,,2022-03-21 20:29:27.276,
2510,2022-12-14 03:49:08.400,,,
2511,2022-05-19 20:47:18.044,,2022-08-17 14:18:42.573,
2512,2022-01-04 21:34:59.637,,2022-01-27 19:08:57.300,
2513,2022-05-23 12:05:53.716,,,
2514,2022-01-29 01:16:10.103,,,
2515,2022-12-16 16:22:49.463,,,
2516,2022-01-19 12:33:32.968,,2022-01-19 12:49:16.797,
2517,2022-04-06 12:57:06.189,,2022-05-26 18:00:56.006,
2518,2022-02-25 01:36:20.878,,,
2519,2022-03-12 15:02:34.091,,,
2520,2022-01-19 14:31:55.957,,,
2521,2022-03-01 18:52:46.901,,,
2522,2022-01-28 04:28:59.919,,2022-05-02 16:52:26.935,
2523,2022-02-07 10:16:08.977,2022-02-10 15:20:19.818,2022-02-10 15:20:19.824,2022-02-10 15:20:37.470
2524,2022-05-13 04:11:14.622,,,
2525,2022-05-18 12:48:14.360,,,
2526,2022-03-15 15:58:40.739,,,
2527,2022-01-11 12:16:47.218,,2022-05-11 10:59:00.275,
2528,2022-03-01 15:02:34.405,,2022-06-01 08:36:50.379,
2529,2022-02-02 04:51:30.638,,,
2530,2022-03-22 10:28:51.535,,,
2531,2022-01-13 10:57:03.670,,,
2532,2022-05-31 15:48:45.340,2022-05-31 15:48:52.324,2022-05-31 15:48:52.329,2022-05-31 15:50:19.087
2533,2022-01-18 16:38:14.835,,,
2534,2022-02-25 14:50:41.643,,2022-09-21 18:33:13.449,
2535,2022-03-16 20:06:42.084,,2022-03-16 20:06:49.630,
2536,2022-01-28 11:36:09.832,,2022-01-28 11:41:17.530,
2537,2022-05-10 10:09:52.012,,2022-05-12 09:19:08.602,
2538,2022-05-04 19:45:45.925,,,
2539,2022-03-22 14:48:39.587,,2022-03-22 14:52:43.491,
2540,2022-01-19 16:52:25.881,,2022-01-19 16:52:41.653,
2541,2022-05-19 06:32:38.042,,,
2542,2022-01-08 18:34:00.340,,,
2543,2022-04-25 22:25:49.984,,,
2544,2022-02-17 17:28:59.573,,,
2545,2022-04-29 22:24:41.304,,,
2546,2022-01-04 13:00:47.559,,2022-04-22 09:03:25.268,
2547,2022-05-19 08:16:28.975,,2022-06-02 08:15:52.536,
2548,2022-02-04 20:14:44.842,,,
2549,2022-01-14 13:26:44.097,,2022-02-08 17:52:45.382,
2550,2022-01-24 18:07:11.192,,2022-01-25 17:37:08.552,
2551,2022-01-02 06:07:19.178,,2022-01-09 07:42:01.149,2022-01-10 08:18:22.345
2552,2022-02-23 16:32:42.958,,2022-02-23 16:33:41.699,
2553,2022-01-10 18:25:05.673,,,
2554,2022-01-06 22:54:11.683,,2022-04-08 15:22:57.006,
2555,2022-03-06 22:29:52.812,,2022-03-06 22:30:01.072,
2556,2022-01-31 21:24:41.789,,2022-03-16 03:48:45.925,
2557,2022-02-09 13:53:14.032,,,
2558,2022-02-07 19:38:06.980,,2022-02-07 19:42:46.094,
2559,2022-03-28 19:20:09.479,,,
2560,2022-02-14 06:30:59.094,,,
2561,2022-01-10 22:15:42.835,,2022-01-24 03:37:22.446,
2562,2022-01-03 15:10:10.180,,,
2563,2022-01-28 21:00:27.084,,,
2564,2022-04-28 07:22:14.562,,2022-04-28 07:22:18.404,2022-04-28 11:29:38.489
2565,2022-01-31 14:37:43.181,,,
2566,2022-01-25 23:29:21.446,,2022-01-25 23:29:23.389,
2567,2022-01-21 09:56:19.074,,2022-01-21 09:56:46.613,
2568,2022-01-31 18:24:48.273,,,
2569,2022-05-03 20:49:00.615,,2022-05-03 20:49:17.042,2022-05-04 15:44:01.213
2570,2022-04-04 14:39:18.462,2022-04-04 14:39:29.427,2022-04-04 14:39:29.449,2022-04-04 14:41:18.907
2571,2022-04-12 11:52:44.257,,,
2572,2022-05-20 20:41:37.859,2022-08-03 13:17:11.073,2022-08-03 13:17:11.139,
2573,2022-03-01 02:13:06.542,,2022-04-20 01:37:02.978,
2574,2022-01-13 12:52:32.546,,2022-01-13 12:52:43.810,
